month,employed_junior,employed_mid,employed_senior,employed_total,unemployed,junior_hires,hires_total,vacancies_posted,grads,layoffs,exits,ai_task_share,adoption,n_firms,manager_seats,unit_cost_rel,wage_junior,wage_mid,wage_senior,senior_premium,elasticity,junior_hires_per_senior,employed_junior_vs_cf,employed_total_vs_cf,variant,seed
31,2045,1372,805,4222,496,31,76,76,9,74,14,0.0060300838867187135,0.2634511668330329,148,618,0.9603208840635926,5264.704571691663,9060.070155113937,12500.0,2.3743022670659526,1.0,0.4956521739130435,0.9632595383890721,0.9665750915750916,cost_subsidy_end,1
32,2029,1365,808,4202,509,37,89,89,9,106,13,0.006965088359107676,0.2732975230084718,147,609,0.9583769070008369,5244.2401907828535,9060.070155113937,12500.0,2.3835674082910407,1.0,0.5086633663366337,0.9787747226242162,0.9808590102707749,cost_subsidy_end,1
33,2048,1367,818,4233,476,40,85,86,8,53,9,0.008118866234558405,0.2864118738455682,148,611,0.9562105147842443,5226.016020551761,9060.070155113937,12500.0,2.391879387824811,1.0,0.5256723716381418,0.9817833173537871,0.9841897233201581,cost_subsidy_end,1
34,1997,1337,797,4131,575,21,48,48,9,147,9,0.009678652414992581,0.3073241113273483,146,589,0.9531207359101497,5202.231031075078,9052.540502214755,12500.0,2.4028152393333415,1.0,0.5269761606022585,0.9518589132507149,0.9544824399260629,cost_subsidy_end,1
35,2017,1351,801,4169,529,39,80,80,8,39,13,0.011182480436308245,0.3200010760381367,148,586,0.950365052059876,5180.894751582443,9050.137932223646,12500.0,2.412710660872241,1.0,0.5380774032459426,0.9632282712511939,0.9641535615171137,cost_subsidy_end,1
36,2029,1356,800,4185,507,40,83,83,8,63,10,0.013055434849362968,0.3371533729204478,146,586,0.9473896913266479,5160.756146993893,9050.137932223646,12500.0,2.4221256815788843,1.0,0.54625,0.9689589302769819,0.9683017121702915,cost_subsidy_end,1
37,2041,1360,799,4200,486,38,77,77,9,58,11,0.0151524019982249,0.35365267165848896,147,581,0.9442784869846137,5141.981191878802,9050.137932223646,12500.0,2.4309696075400637,1.0,0.5431789737171464,0.9654683065279092,0.9621993127147767,cost_subsidy_end,1
38,2058,1376,816,4250,436,37,93,105,9,42,8,0.017454883122795823,0.3687665678216659,148,588,0.9413391688852601,5124.815672576559,9050.137932223646,12500.0,2.439112116146703,1.0,0.5343137254901961,0.9865771812080537,0.9853929979132854,cost_subsidy_end,1
39,2062,1381,814,4257,425,27,63,68,9,53,10,0.020164579776268766,0.3862633951286762,148,585,0.9378775031008978,5108.223258167545,9050.137932223646,12500.0,2.447034784553266,1.0,0.538083538083538,0.9805040418449834,0.9799723756906077,cost_subsidy_end,1
40,2081,1386,821,4288,388,43,88,93,10,55,14,0.02304611587828462,0.40096799778397113,149,585,0.9343573030899336,5094.063696232151,9050.137932223646,12500.0,2.453836611671284,1.0,0.5298416565164433,0.9829948039678791,0.9807868252516011,cost_subsidy_end,1
41,2077,1383,820,4280,391,30,64,69,10,67,10,0.026320880987030667,0.41669695043148725,148,583,0.9305260693716507,5079.428840480268,9050.137932223646,12500.0,2.4609066083142737,1.0,0.5219512195121951,0.9862298195631529,0.9823272894193252,cost_subsidy_end,1
42,2071,1378,819,4268,398,28,61,64,10,69,11,0.03000020522043961,0.4329814933492998,148,578,0.9262991154539786,5064.203210342982,9050.137932223646,12500.0,2.4683053741742356,1.0,0.5018315018315018,1.01123046875,1.0068412361405992,cost_subsidy_end,1
43,2088,1385,819,4292,367,50,96,103,10,67,12,0.03386264162813273,0.44640493030192996,149,576,0.9218826776739569,5050.993343614756,9050.137932223646,12500.0,2.474760735094207,1.0,0.525030525030525,1.008695652173913,1.0006994637444626,cost_subsidy_end,1
44,2095,1394,825,4314,342,39,92,101,10,66,9,0.038096816377126315,0.4596330980507687,148,571,0.9173786282965448,5038.461340188056,9050.137932223646,12500.0,2.480916128163335,1.0,0.5236363636363637,1.006243996157541,1.0011603620329543,cost_subsidy_end,1
45,2100,1398,835,4333,321,30,71,83,10,50,10,0.04303043551256128,0.4760697628761469,148,566,0.9123068080768627,5026.483743267177,9050.137932223646,12500.0,2.4868278976816294,1.0,0.5053892215568863,1.0130246020260492,1.0135672514619882,cost_subsidy_end,1
46,2095,1405,836,4336,318,28,68,72,10,62,7,0.04807122205082559,0.4886628459427194,149,559,0.9071122325737955,5013.740251287359,9050.137932223646,12500.0,2.4931487020673684,1.0,0.5131578947368421,1.0086663456909004,1.0088413215449046,cost_subsidy_end,1
47,2095,1406,835,4336,315,32,50,66,10,46,9,0.05389511518665016,0.5043739908380112,149,554,0.9011113937619424,5001.754865557596,9050.137932223646,12500.0,2.4991228750684686,1.0,0.5053892215568863,1.0067275348390197,1.0104870659519924,cost_subsidy_end,1
48,2094,1409,840,4343,311,26,59,61,10,52,7,0.06075703053412728,0.5244645330993367,148,547,0.8942699464565583,4989.512633598802,9050.137932223646,12500.0,2.5052547048035203,1.0,0.4857142857142857,1.005763688760807,1.0092958401115502,cost_subsidy_end,1
49,2112,1420,845,4377,274,62,80,112,9,45,11,0.06799173743584731,0.5423913649338895,148,545,0.8871690707624665,4981.471527488159,9050.137932223646,12500.0,2.5092986943765507,1.0,0.5112426035502958,1.013922227556409,1.016960966542751,cost_subsidy_end,1
50,2097,1407,838,4342,311,29,54,54,11,86,6,0.07462583426769172,0.5511697704377819,148,537,0.880497283570396,4971.412465435589,9050.137932223646,12500.0,2.5143759619439994,1.0,0.5059665871121718,1.010115606936416,1.0109429569266588,cost_subsidy_end,1
51,2095,1411,843,4349,305,27,65,65,11,56,8,0.08286472222309257,0.5676626791658698,148,532,0.8725179317034237,4960.890649023616,9050.137932223646,12500.0,2.5197088354407096,1.0,0.5029655990510083,1.01158860453887,1.0137529137529138,cost_subsidy_end,1
52,2086,1414,839,4339,319,24,57,58,10,65,4,0.09122618016215814,0.5806776057858956,149,527,0.8642945832445613,4948.912368133495,9050.137932223646,12500.0,2.5258075047941153,1.0,0.4827175208581645,1.0087040618955512,1.013785046728972,cost_subsidy_end,1
53,2082,1417,837,4336,323,40,86,87,10,84,4,0.09871954055186094,0.5848914488878392,152,523,0.8567786804078911,4936.010951730699,9050.137932223646,12500.0,2.532409292085781,1.0,0.4958183990442055,1.006769825918762,1.0140318054256314,cost_subsidy_end,1
54,2097,1437,858,4392,268,79,105,163,10,49,9,0.10947464519413089,0.6047876414684279,152,519,0.8468069609949073,4927.787745324857,9050.137932223646,12500.0,2.5366352298471324,1.0,0.5431235431235432,1.0096292729898892,1.0232991612301958,cost_subsidy_end,1
55,2081,1430,855,4366,298,29,50,63,12,73,5,0.12035286919830228,0.6210579982853004,153,514,0.8372755112481877,4917.819701305784,9050.137932223646,12500.0,2.5417767952495267,1.0,0.52046783625731,1.0028915662650602,1.0184278049918358,cost_subsidy_end,1
56,2059,1425,856,4340,332,40,92,92,12,118,4,0.13301805892536295,0.6423334876820095,152,506,0.826298928716067,4904.864332977239,9050.137932223646,12500.0,2.5484904681170932,1.0,0.5210280373831776,0.980009519276535,1.0,cost_subsidy_end,1
57,2027,1420,842,4289,388,22,47,47,11,94,2,0.14615640437014196,0.6616965334717876,152,495,0.8147977793706558,4887.846532597443,9050.137932223646,12500.0,2.557363435336296,1.0,0.5201900237529691,0.9661582459485224,0.990988909426987,cost_subsidy_end,1
58,2026,1432,850,4308,371,31,80,80,10,59,6,0.15801303908400263,0.6720160560768063,154,497,0.8046889392279156,4870.437034809364,9050.137932223646,12500.0,2.5665047942641697,1.0,0.5188235294117647,0.9679885332059245,0.9953789279112755,cost_subsidy_end,1
59,2014,1435,848,4297,380,37,86,87,10,91,6,0.1709094525516516,0.6842232253051037,154,495,0.7936935134925241,4851.607395394453,9050.137932223646,12500.0,2.5764656909101986,1.0,0.5259433962264151,0.9724770642201835,1.0056166627662064,cost_subsidy_end,1
60,1991,1436,855,4282,400,24,57,75,10,71,4,0.18219296460127057,0.6881070532652175,155,490,0.7844476713222328,4830.685346417162,9050.137932223646,12500.0,2.587624550887182,1.0,0.519298245614035,0.9576719576719577,0.9969732246798603,cost_subsidy_end,1
61,1950,1430,847,4227,455,27,66,68,9,117,5,0.1986311421470792,0.7093501726587145,154,476,0.7707680945655309,4806.531919685076,9050.137932223646,12500.0,2.6006276893338516,1.0,0.48288075560802834,0.9307875894988067,0.9791521890201529,cost_subsidy_end,1
62,1900,1407,836,4143,543,15,42,42,9,125,4,0.21241369726243026,0.718995358248455,154,470,0.7595348958181856,4782.499260086651,9050.137932223646,12500.0,2.613696170184775,1.0,0.47248803827751196,0.9082217973231358,0.9610299234516354,cost_subsidy_end,1
63,1835,1374,823,4032,651,12,30,30,9,138,9,0.22958743206249319,0.7384161401522376,152,456,0.7457589085748696,4758.5867637862175,9050.137932223646,12500.0,2.626830321793744,1.0,0.4617253948967193,0.8990690837824595,0.9570377403275575,cost_subsidy_end,1
64,1811,1383,820,4014,665,23,61,61,9,77,11,0.24485640739466744,0.7502072547872557,153,451,0.7338464292883029,4734.793829967286,9050.137932223646,12500.0,2.640030474164567,1.0,0.46219512195121953,0.8992055610724925,0.9660649819494584,cost_subsidy_end,1
65,1780,1375,816,3971,708,24,69,69,9,110,7,0.2607990633426415,0.763159872303833,151,443,0.7215374166375618,4711.11986081745,9050.137932223646,12500.0,2.6532969589593636,1.0,0.44485294117647056,0.8712677435144396,0.9416646905382974,cost_subsidy_end,1
66,1758,1374,819,3951,721,16,55,55,9,68,9,0.2743890474500551,0.7688497532177803,153,437,0.7114615190804964,4687.564261513363,9050.137932223646,12500.0,2.666630109506898,1.0,0.3663003663003663,0.8655834564254062,0.9436350609027944,cost_subsidy_end,1
67,1702,1357,815,3874,788,15,57,57,9,132,17,0.2846590539401234,0.7657368167788003,154,431,0.702745424511917,4664.126440205796,9050.137932223646,12500.0,2.6800302608109527,1.0,0.350920245398773,0.8421573478476002,0.9274598994493656,cost_subsidy_end,1
68,1648,1342,802,3792,862,18,58,58,9,140,17,0.30339954901816657,0.7854896374190684,152,417,0.6869831538304682,4640.805808004767,9050.137932223646,12500.0,2.6934977495587464,1.0,0.32917705735660846,0.824,0.9192727272727272,cost_subsidy_end,1
69,1603,1329,797,3729,916,15,44,44,9,105,16,0.31859070891152147,0.7957679177249087,152,414,0.6741967446590607,4617.601778964743,9050.137932223646,12500.0,2.7070329141293934,1.0,0.3224592220828105,0.8027040560841262,0.9024685382381413,cost_subsidy_end,1
70,1553,1308,781,3642,992,14,41,41,9,127,19,0.3340053899420382,0.8067669503449955,151,402,0.660970034957241,4594.51377006992,9045.144318937902,12500.0,2.7206360946024053,1.0,0.3072983354673495,0.7749500998003992,0.8792853693867697,cost_subsidy_end,1
71,1534,1322,786,3642,977,27,81,81,9,78,21,0.35028423130036734,0.8200119834575781,151,395,0.6473829259613489,4571.54120121957,9044.553461699556,12500.0,2.7343076327662366,1.0,0.2926208651399491,0.7624254473161034,0.8759018759018758,cost_subsidy_end,1
72,1505,1310,785,3600,1004,17,51,51,9,92,23,0.3667809049648626,0.8339134151496269,151,386,0.6333660154682833,4548.683495213472,9040.191460238528,12500.0,2.748047872126871,1.0,0.2840764331210191,0.7443125618199802,0.861244019138756,cost_subsidy_end,1
73,1479,1316,786,3581,1004,13,54,54,9,71,26,0.38053917853925473,0.84194126972642,153,391,0.6218542148627041,4525.940077737405,9038.00370875858,12500.0,2.7618571579164533,1.0,0.26590330788804073,0.7292899408284024,0.8538388173581306,cost_subsidy_end,1
74,1474,1343,797,3614,954,22,77,77,9,42,24,0.3965578026451313,0.855370675676174,154,392,0.6085847816785386,4503.310377348718,9038.00370875858,12500.0,2.775735837101963,1.0,0.2710163111668758,0.7271830291070548,0.862735736452614,cost_subsidy_end,1
75,1440,1327,797,3564,965,12,47,47,9,92,43,0.4145311902833137,0.8731980500308819,153,389,0.5936570674021717,4480.793825461975,9038.00370875858,12500.0,2.7896842583939323,1.0,0.2710163111668758,0.7086614173228346,0.8477640342530923,cost_subsidy_end,1
76,1416,1331,798,3545,949,17,60,60,9,76,41,0.4285505746042993,0.8829882499433078,153,387,0.5820352455661945,4458.389856334665,9038.00370875858,12500.0,2.8037027722552086,1.0,0.2631578947368421,0.6958230958230959,0.8426432136914666,cost_subsidy_end,1
77,1401,1342,800,3543,929,23,68,68,9,70,31,0.4419753601911465,0.8920480941553877,153,384,0.5708566631352108,4436.097907052991,9038.00370875858,12500.0,2.8177917309097573,1.0,0.26125,0.6837481698389458,0.8342359312455851,cost_subsidy_end,1
78,1377,1335,797,3509,933,13,44,44,9,75,36,0.45138527495913583,0.8936531521290844,153,379,0.5629020841657721,4413.917417517726,9038.00370875858,12500.0,2.8319514883515153,1.0,0.2584692597239649,0.6697470817120622,0.823322383857344,cost_subsidy_end,1
79,1355,1332,796,3483,922,11,38,38,10,62,45,0.4641684859177923,0.902568715803424,154,377,0.5522504786173771,4391.847830430137,9038.00370875858,12500.0,2.846182400353282,1.0,0.2537688442211055,0.6593673965936739,0.8214622641509434,cost_subsidy_end,1
80,1329,1331,795,3455,923,14,49,49,9,75,34,0.4725435467224104,0.903529480055466,155,370,0.5453089882354698,4369.888591277986,9038.00370875858,12500.0,2.86048482447566,1.0,0.2490566037735849,0.6442074648570043,0.8108425252288195,cost_subsidy_end,1
81,1325,1336,794,3455,877,19,55,55,9,51,51,0.4806960050225312,0.9047828884310075,157,373,0.5382496875908264,4348.039148321596,9038.00370875858,12500.0,2.8748591200760405,1.0,0.25440806045340053,0.644455252918288,0.8152430391694195,cost_subsidy_end,1
82,1314,1338,797,3449,851,21,61,61,9,65,39,0.48882490335711337,0.9066631043995386,157,365,0.5313749829312245,4326.2989525799885,9038.00370875858,12500.0,2.8893056483176283,1.0,0.26223337515683814,0.6397273612463485,0.8136352913422977,cost_subsidy_end,1
83,1197,1235,731,3163,1105,8,36,36,9,317,36,0.5031554212173298,0.9205125208003929,155,335,0.5188370167695383,4304.667457817089,9012.532971033897,12496.808510638299,2.903083370109029,1.0,0.25991792065663477,0.5805043646944714,0.7451118963486455,cost_subsidy_end,1
84,1171,1219,723,3113,1113,13,48,48,9,95,48,0.5135858929730605,0.9276093945030551,155,332,0.5093563615491369,4283.144120528003,8982.360852256132,12489.492539826793,2.9159636445497785,1.0,0.2572614107883817,0.5692756441419543,0.7331606217616581,cost_subsidy_end,1
85,1147,1207,714,3068,1125,18,57,57,9,98,38,0.5260439379710978,0.938780180179248,153,324,0.49815237656703787,4261.728399925363,8949.04995272555,12477.949220964227,2.927908127881344,1.0,0.26750700280112044,0.5709308113489299,0.7375,cost_subsidy_end,1
86,1136,1214,717,3067,1099,19,64,64,9,59,30,0.5382713990866451,0.9498962397053724,152,320,0.4874424339330981,4240.419757925736,8918.591782711012,12473.09139340492,2.9414756334184986,1.0,0.26220362622036264,0.5722921914357683,0.7464103188123631,cost_subsidy_end,1
87,1138,1218,724,3080,1056,20,59,59,8,45,37,0.5339627879915403,0.9324843703112177,156,321,0.4899897367775171,4219.217659136108,8889.756672761852,12473.09139340492,2.956256918008541,1.0,0.27071823204419887,0.5809086268504339,0.7608695652173914,cost_subsidy_end,1
88,1131,1218,721,3070,1037,14,44,44,8,54,37,0.5449182144832968,0.9423700976473597,156,320,0.48024866706865105,4198.121570840427,8861.549512348702,12472.138036100965,2.9708853890108173,1.0,0.26768377253814146,0.5735294117647058,0.7542997542997543,cost_subsidy_end,1
89,1130,1224,726,3080,992,22,54,54,8,40,39,0.5439634517114247,0.9321931669435557,159,325,0.4802182657940695,4177.130962986224,8835.838537707239,12472.138036100965,2.9858144613174047,1.0,0.2644628099173554,0.5692695214105793,0.7526881720430108,cost_subsidy_end,1
90,1133,1237,743,3113,931,15,61,61,8,28,36,0.5481790860393625,0.9314826928200334,161,329,0.47630706740898593,4156.245308171293,8814.246735083405,12472.138036100965,3.0008185540878443,1.0,0.2611036339165545,0.5696329813976873,0.7572366820724884,cost_subsidy_end,1
91,1139,1248,739,3126,886,27,76,76,6,62,37,0.555432971978902,0.936386039060956,159,328,0.46966452199749054,4135.464081630436,8796.394624359917,12472.138036100965,3.0158980443093912,1.0,0.28416779431664413,0.5655412115193644,0.751081210956271,cost_subsidy_end,1
92,1140,1257,745,3142,845,18,56,56,6,38,29,0.5673554467736831,0.9494887644278324,159,328,0.4596254085526407,4114.786761222284,8781.918130172191,12472.138036100965,3.0310533108637094,1.0,0.287248322147651,0.5688622754491018,0.760222598596661,cost_subsidy_end,1
93,1121,1250,744,3115,837,14,39,39,6,65,40,0.5789082663753202,0.9622377436278787,158,328,0.4500167463342804,4094.212827416173,8765.843806527566,12472.138036100965,3.0462847345363917,1.0,0.28091397849462363,0.5650201612903226,0.7584611638665693,cost_subsidy_end,1
94,1133,1264,747,3144,762,26,65,65,5,35,50,0.5871892023846772,0.9698452032969999,158,327,0.4428114116349021,4073.741763279092,8755.523735095767,12472.138036100965,3.0615926980265242,1.0,0.28647925033467203,0.5682046138415245,0.763292061179898,cost_subsidy_end,1
95,1134,1265,750,3149,713,15,47,47,5,39,46,0.5880178661656483,0.9655346382557873,160,332,0.4416848971695779,4053.3730544626965,8747.204740321822,12472.138036100965,3.0769775859563055,1.0,0.2946666666666667,0.563338301043219,0.7571531618177446,cost_subsidy_end,1
96,1112,1257,746,3115,708,12,45,45,5,77,42,0.5880145179440288,0.9603017003349339,162,330,0.44144311293252647,4033.106189190383,8738.08211906904,12472.138036100965,3.0924397848807095,1.0,0.2949061662198391,0.5513138324243927,0.7461077844311377,cost_subsidy_end,1
97,1104,1247,750,3101,694,15,45,45,5,58,32,0.5949624385968221,0.9667839055129979,161,325,0.43552003785580695,4012.940658244431,8726.122768309084,12472.138036100965,3.1079796832971955,1.0,0.28933333333333333,0.5468053491827637,0.7425766283524904,cost_subsidy_end,1
98,1093,1231,732,3056,703,16,43,43,4,87,39,0.6012684691632453,0.9725130239519642,160,324,0.4297295413083948,3992.8759549532087,8710.563690212142,12472.138036100965,3.1235976716554728,1.0,0.2923497267759563,0.5410891089108911,0.7321514135122185,cost_subsidy_end,1
99,1083,1237,727,3047,672,14,51,51,5,57,42,0.5965398153226377,0.9607489805663451,163,324,0.43302906953220843,3972.9115751784425,8697.46651171391,12472.138036100965,3.1392941423673095,1.0,0.2861072902338377,0.5366699702675917,0.7303451581975072,cost_subsidy_end,1
100,1081,1228,737,3046,650,15,49,49,5,50,28,0.5937030354899474,0.9524221917609295,166,323,0.4347878862820001,3953.04701730255,8681.573299527037,12472.138036100965,3.1550694898163916,1.0,0.2835820895522388,0.5338271604938272,0.727316141356256,cost_subsidy_end,1
101,1076,1230,728,3034,627,22,64,64,4,73,36,0.599436558206939,0.9581416784421691,166,325,0.42965666426617205,3933.2817822160373,8667.99893202691,12472.138036100965,3.1709241103682326,1.0,0.28708791208791207,0.5251342118106394,0.7182765151515151,cost_subsidy_end,1
102,1079,1240,737,3056,583,21,72,72,4,48,24,0.6003408305050656,0.9563963190902199,167,326,0.4286043185158589,3913.6153733049573,8658.139240043447,12472.138036100965,3.186858402380133,1.0,0.29172320217096337,0.5237864077669903,0.7180451127819549,cost_subsidy_end,1
