anchor,eps,seed,month,junior,total
0.35,0.5,1,78,0.5554474708171206,0.6712810886907555
0.35,0.5,1,84,0.5012153621779291,0.6406029203956665
0.35,0.5,1,90,0.48466566113624937,0.63561177329117
0.35,0.5,1,96,0.47545860188398614,0.6301796407185629
0.35,0.5,1,102,0.44902912621359226,0.6066729323308271
0.35,0.5,1,108,0.44590004852013587,0.5998127779077931
0.35,0.5,1,114,0.44347404172731686,0.604225352112676
0.35,0.5,1,120,0.47851153039832284,0.651787978696424
0.35,0.5,1,126,0.46365022877478396,0.6290004923682915
0.35,0.5,1,132,0.4655787863335033,0.6363188976377953
0.35,0.5,1,138,0.45156482861400893,0.6220510351468465
0.35,0.5,1,144,0.44580676802354097,0.6097271648873073
0.35,0.5,1,150,0.47230614300100704,0.6455696202531646
0.35,0.75,0,0,1.001392757660167,1.0020247469066366
0.35,0.75,0,6,0.9953205428170332,0.9997727789138832
0.35,0.75,0,12,1.0327080327080327,1.029241123230448
0.35,0.75,0,18,0.9878561419897244,0.9889014722536806
0.35,0.75,0,24,0.9633113828786454,0.9660205245153934
0.35,0.75,0,30,0.9578598484848485,0.9530892448512586
0.35,0.75,0,36,0.9477093937991671,0.9458370635631155
0.35,0.75,0,42,0.8702118071203244,0.8697167755991285
0.35,0.75,0,48,0.8470017636684304,0.8483230079042939
0.35,0.75,0,54,0.8295863309352518,0.8421052631578947
0.35,0.75,0,60,0.8051643192488263,0.8421651125767569
0.35,0.75,0,66,0.7164591977869986,0.7879194630872484
0.35,0.75,0,72,0.6326897171082173,0.7381004129537058
0.35,0.75,0,78,0.5700892857142857,0.6950507888480657
0.35,0.75,0,84,0.5179856115107914,0.6592544146500982
0.35,0.75,0,90,0.511192325262677,0.6642368014137398
0.35,0.75,0,96,0.4899953466728711,0.6537508447848615
0.35,0.75,0,102,0.5007549068948163,0.6773879142300195
0.35,0.75,0,108,0.4844844844844845,0.6525321056457475
0.35,0.75,0,114,0.49591002044989774,0.6773556980759744
0.35,0.75,0,120,0.4730598121601582,0.6495808383233533
0.35,0.75,0,126,0.5059308922124807,0.6921925667248691
0.35,0.75,0,132,0.517829457364341,0.7081566475430282
0.35,0.75,0,138,0.5178753830439223,0.7128344895936571
0.35,0.75,0,144,0.49523331660812847,0.681110029211295
0.35,0.75,0,150,0.5209790209790209,0.7111756168359942
0.35,0.75,1,0,0.9949238578680203,0.9975363941769317
0.35,0.75,1,6,1.0230588235294118,1.0266940451745379
0.35,0.75,1,12,1.040604343720491,1.0383474092672906
0.35,0.75,1,18,1.007072135785007,1.0045610034207526
0.35,0.75,1,24,1.0596285434995112,1.0579607286491601
0.35,0.75,1,30,1.0267814442850312,1.026115091287266
0.35,0.75,1,36,1.0176695319961795,1.0178158260064785
0.35,0.75,1,42,0.99951171875,0.9957537154989384
0.35,0.75,1,48,0.9812680115273775,0.9837322798047874
0.35,0.75,1,54,0.9484833895040924,0.9650512581547064
0.35,0.75,1,60,0.8874458874458875,0.9327124563445868
0.35,0.75,1,66,0.7912358444116199,0.8755672319082876
0.35,0.75,1,72,0.7250247279920871,0.84688995215311
0.35,0.75,1,78,0.6483463035019456,0.7961051149694979
0.35,0.75,1,84,0.5916383082158483,0.7578897786151673
0.35,0.75,1,90,0.5857214680744093,0.7783994162004378
0.35,0.75,1,96,0.5622211204759544,0.7506586826347306
0.35,0.75,1,102,0.5451456310679612,0.7363721804511278
0.35,0.75,1,108,0.5526443474041728,0.749824479288556
0.35,0.75,1,114,0.5511887433284813,0.755868544600939
0.35,0.75,1,120,0.6011530398322851,0.8196804463606391
0.35,0.75,1,126,0.5216065073716319,0.7151649433776465
0.35,0.75,1,132,0.5390107088220296,0.734005905511811
0.35,0.75,1,138,0.5235966219572777,0.7195474241694753
0.35,0.75,1,144,0.5183913683178029,0.7117437722419929
0.35,0.75,1,150,0.5302114803625377,0.7266309639727361
0.35,1.0,0,0,1.0018570102135562,1.0022497187851518
0.35,1.0,0,6,0.99719232569022,0.998863894569416
0.35,1.0,0,12,1.011063011063011,1.0060338825713622
0.35,1.0,0,18,0.9747781410555815,0.9782559456398641
0.35,1.0,0,24,0.9901222953904045,0.990193842645382
0.35,1.0,0,30,0.9947916666666666,0.9910755148741419
0.35,1.0,0,36,0.9694585839888941,0.9697851387645479
0.35,1.0,0,42,0.9761153672825598,0.9738562091503268
0.35,1.0,0,48,0.9713403880070547,0.9760734885708182
0.35,1.0,0,54,0.9685251798561151,0.9830361026533275
0.35,1.0,0,60,0.9286384976525821,0.972936092790539
0.35,1.0,0,66,0.855232826187183,0.9463087248322147
0.35,1.0,0,72,0.7736865738661877,0.911106281243208
0.35,1.0,0,78,0.7263392857142857,0.8979900583531446
0.35,1.0,0,84,0.7014388489208633,0.8968824940047961
0.35,1.0,0,90,0.654179990863408,0.8577424342831897
0.35,1.0,0,96,0.6705444392740809,0.8932191935120523
0.35,1.0,0,102,0.7005535983895319,0.9490740740740741
0.35,1.0,0,108,0.6866866866866866,0.9403925369517809
0.35,1.0,0,114,0.7014314928425358,0.9588061174148989
0.35,1.0,0,120,0.6633712308452793,0.9118562874251497
0.35,1.0,0,126,0.7044868488911811,0.9643302569219256
0.35,1.0,0,132,0.6919896640826874,0.9466201047642804
0.35,1.0,0,138,0.6920326864147089,0.9544103072348861
0.35,1.0,0,144,0.6743602609131962,0.928919182083739
0.35,1.0,0,150,0.6768231768231768,0.9342041606192549
0.35,1.0,1,0,0.9949238578680203,0.9957446808510638
0.35,1.0,1,6,0.976,0.9783253479352042
0.35,1.0,1,12,0.9924457034938622,0.9920109564026478
0.35,1.0,1,18,0.9721829325789721,0.9689851767388825
0.35,1.0,1,24,0.9726295210166178,0.9680624556422995
0.35,1.0,1,30,0.9282639885222381,0.924196903166166
0.35,1.0,1,36,0.9474689589302769,0.9456270245256826
0.35,1.0,1,42,0.9599609375,0.9598962019344185
0.35,1.0,1,48,0.9510086455331412,0.9530560074366721
0.35,1.0,1,54,0.9581126624939817,0.9718080149114632
0.35,1.0,1,60,0.9033189033189033,0.9452852153667055
0.35,1.0,1,66,0.8498276710979813,0.9407690470503941
0.35,1.0,1,72,0.7957467853610287,0.9382775119617225
0.35,1.0,1,78,0.7188715953307393,0.9035664007508212
0.35,1.0,1,84,0.6985901798736023,0.9142722562411681
0.35,1.0,1,90,0.7295123177476118,0.965215276088543
0.35,1.0,1,96,0.7238472979672781,0.9664670658682635
0.35,1.0,1,102,0.7092233009708738,0.9598214285714286
0.35,1.0,1,108,0.70790878214459,0.9641937748654341
0.35,1.0,1,114,0.6986899563318777,0.9593896713615023
0.35,1.0,1,120,0.7416142557651991,1.0192746639614507
0.35,1.0,1,126,0.7437722419928826,1.0248645987198424
0.35,1.0,1,132,0.7633860275369709,1.0423228346456692
0.35,1.0,1,138,0.7327372081470442,1.0077034183919114
0.35,1.0,1,144,0.6812162824914174,0.9345195729537367
0.35,1.0,1,150,0.716515609264854,0.9834469328140214
0.35,1.25,0,0,1.0,1.0017997750281216
0.35,1.25,0,6,0.9943846513804399,0.9993183367416496
0.35,1.25,0,12,1.0360750360750361,1.0334184265490833
0.35,1.25,0,18,0.9943951424567959,0.9929784824462061
0.35,1.25,0,24,1.0103480714957667,1.0086659064994299
0.35,1.25,0,30,1.0014204545454546,0.9988558352402745
0.35,1.25,0,36,0.981952799629801,0.9800805729632945
0.35,1.25,0,42,0.9161784587652095,0.9126361655773421
0.35,1.25,0,48,0.8990299823633157,0.9017303994872891
0.35,1.25,0,54,0.9069244604316546,0.9214876033057852
0.35,1.25,0,60,0.9014084507042254,0.9470093245394587
0.35,1.25,0,66,0.8736745043798986,0.9691275167785235
0.35,1.25,0,72,0.8105074090704985,0.9532710280373832
0.35,1.25,0,78,0.7736607142857143,0.958288307758807
0.35,1.25,0,84,0.7837230215827338,1.014170481796381
0.35,1.25,0,90,0.8053905893101873,1.068478020764303
0.35,1.25,0,96,0.8157282456956724,1.0973192160396485
0.35,1.25,0,102,0.8882737795671867,1.2051656920077973
0.35,1.25,0,108,0.9069069069069069,1.2343106372667798
0.35,1.25,0,114,0.9330265848670757,1.2723236309817465
0.35,1.25,0,120,0.8759268413247652,1.1976047904191616
0.35,1.25,0,126,0.9143888602372356,1.2511848341232228
0.35,1.25,0,132,0.9183462532299742,1.2491893240209528
0.35,1.25,0,138,0.9269662921348315,1.2678394449950445
0.35,1.25,0,144,0.9272453587556447,1.2750730282375853
0.35,1.25,0,150,0.9295704295704296,1.2810836961780359
0.35,1.25,1,0,0.9912321181356715,0.993952967525196
0.35,1.25,1,6,0.9844705882352941,0.9849418206707734
0.35,1.25,1,12,0.9759206798866855,0.9728372517690025
0.35,1.25,1,18,1.00990099009901,1.0072976054732041
0.35,1.25,1,24,0.9530791788856305,0.9517388218594748
0.35,1.25,1,30,0.9340028694404591,0.9290501502195516
0.35,1.25,1,36,0.944603629417383,0.9416936603424341
0.35,1.25,1,42,0.97509765625,0.9700401037980656
0.35,1.25,1,48,0.9817483189241114,0.9821055077852661
0.35,1.25,1,54,0.9744824265767934,0.9913793103448276
0.35,1.25,1,60,0.9692159692159692,1.0225844004656577
0.35,1.25,1,66,0.9350073855243722,1.0415572008598042
0.35,1.25,1,72,0.8976261127596439,1.063397129186603
0.35,1.25,1,78,0.8176070038910506,1.011731581417175
0.35,1.25,1,84,0.7856101118133204,1.0221384832783798
0.35,1.25,1,90,0.8250377073906485,1.1026514230114328
0.35,1.25,1,96,0.8309370352007932,1.1195209580838323
0.35,1.25,1,102,0.8135922330097087,1.106907894736842
0.35,1.25,1,108,0.8209606986899564,1.1193540837818863
0.35,1.25,1,114,0.8083454633672974,1.1103286384976525
0.35,1.25,1,120,0.8553459119496856,1.1722039056555922
0.35,1.25,1,126,0.8408744280630401,1.1514032496307238
0.35,1.25,1,132,0.8393676695563488,1.1505905511811023
0.35,1.25,1,138,0.8231495280675608,1.1352912855079442
0.35,1.25,1,144,0.8396272682687592,1.1489916963226572
0.35,1.25,1,150,0.8731117824773413,1.194255111976631
0.35,1.5,0,0,1.0,1.0
0.35,1.5,0,6,0.9934487599438465,0.994546693933197
0.35,1.5,0,12,1.0187590187590188,1.014620561615224
0.35,1.5,0,18,0.9929939280709948,0.9925254813137033
0.35,1.5,0,24,0.9995296331138288,1.001140250855188
0.35,1.5,0,30,1.0,0.9979405034324943
0.35,1.5,0,36,0.966682091624248,0.9653088630259624
0.35,1.5,0,42,0.925191527715187,0.9228758169934641
0.35,1.5,0,48,0.923721340388007,0.924802392651143
0.35,1.5,0,54,0.9532374100719424,0.9717268377555459
0.35,1.5,0,60,1.0023474178403755,1.055719808960655
0.35,1.5,0,66,0.9608114338404795,1.07248322147651
0.35,1.5,0,72,0.8985181859003143,1.066507281025864
0.35,1.5,0,78,0.8821428571428571,1.0976874864923276
0.35,1.5,0,84,0.8898381294964028,1.1495530848048834
0.35,1.5,0,90,0.9049794426678849,1.200132538104705
0.35,1.5,0,96,0.9450907398790135,1.262897048884884
0.35,1.5,0,102,1.0161046804227478,1.3696393762183237
0.35,1.5,0,108,1.0235235235235236,1.3905984976980859
0.35,1.5,0,114,1.0567484662576687,1.442032560434139
0.35,1.5,0,120,1.0286702916460702,1.4093413173652694
0.35,1.5,0,126,1.0928313563692624,1.4946370666001496
0.35,1.5,0,132,1.1136950904392764,1.5240708406086305
0.35,1.5,0,138,0.9805924412665986,1.3520812685827552
0.35,1.5,0,144,1.0040140491721024,1.38412852969815
0.35,1.5,0,150,1.020979020979021,1.403725205611998
0.35,1.5,1,0,1.0,1.0
0.35,1.5,1,6,1.0,1.0
0.35,1.5,1,12,1.001416430594901,0.9990869664460169
0.35,1.5,1,18,0.9891560584629892,0.9872291904218928
0.35,1.5,1,24,0.9594330400782014,0.9588360539389638
0.35,1.5,1,30,0.9689143950263032,0.9648717356135891
0.35,1.5,1,36,0.9799426934097422,0.9805645534474781
0.35,1.5,1,42,1.021484375,1.0176928520877566
0.35,1.5,1,48,1.0244956772334295,1.028119916337439
0.35,1.5,1,54,1.0606644198363024,1.0801491146318734
0.35,1.5,1,60,1.03992303992304,1.0963911525029104
0.35,1.5,1,66,1.035450516986706,1.1530929066157154
0.35,1.5,1,72,0.9915924826904056,1.168421052631579
0.35,1.5,1,78,0.9571984435797666,1.1900516189582355
0.35,1.5,1,84,0.9402041808458921,1.2183231276495525
0.35,1.5,1,90,0.9934640522875817,1.3142787642909268
0.35,1.5,1,96,0.9826474962816063,1.3233532934131738
0.35,1.5,1,102,0.962135922330097,1.3038063909774436
0.35,1.5,1,108,0.9631246967491509,1.313362976831266
0.35,1.5,1,114,0.9864143619602135,1.350469483568075
0.35,1.5,1,120,1.0859538784067087,1.482881055034238
0.35,1.5,1,126,1.0396542958820538,1.4251600196947316
0.35,1.5,1,132,1.0566037735849056,1.4466043307086613
0.35,1.5,1,138,1.0228514654744163,1.4041887337506018
0.35,1.5,1,144,0.9970573810691515,1.368208778173191
0.35,1.5,1,150,1.0659617321248742,1.4615384615384615
0.35,1.75,0,0,1.0078922934076138,1.009673790776153
0.35,1.75,0,6,1.0018717828731867,1.0047716428084525
0.35,1.75,0,12,0.9889369889369889,0.9839870039452309
0.35,1.75,0,18,0.9715086408220458,0.973272933182333
0.35,1.75,0,24,0.9943555973659455,0.9940706955530216
0.35,1.75,0,30,0.9739583333333334,0.9697940503432494
0.35,1.75,0,36,0.9426191577973161,0.9391226499552372
0.35,1.75,0,42,0.9076160432627309,0.9052287581699346
0.35,1.75,0,48,0.8791887125220459,0.8805810724204229
0.35,1.75,0,54,0.927158273381295,0.941278816876903
0.35,1.75,0,60,1.0220657276995304,1.071412326586309
0.35,1.75,0,66,0.9764868603042877,1.101565995525727
0.35,1.75,0,72,0.9151324651998204,1.1034557704846772
0.35,1.75,0,78,0.8825892857142857,1.1372379511562567
0.35,1.75,0,84,0.887589928057554,1.2071070416394158
0.35,1.75,0,90,0.9634536317953404,1.3032913629335101
0.35,1.75,0,96,1.003257328990228,1.3550349177742735
0.35,1.75,0,102,1.0770005032712633,1.46588693957115
0.35,1.75,0,108,1.0665665665665667,1.4560213229949115
0.35,1.75,0,114,1.096114519427403,1.4967932905772077
0.35,1.75,0,120,1.0682155215027187,1.4697005988023952
0.35,1.75,0,126,1.1758638473439917,1.6066350710900474
0.35,1.75,0,132,1.2191214470284237,1.6557745073584436
0.35,1.75,0,138,1.215526046986721,1.6741823587710605
0.35,1.75,0,144,1.1986954340190668,1.6504381694255112
0.35,1.75,0,150,1.101898101898102,1.5145137880986939
0.35,1.75,1,0,1.004614674665436,1.005599104143337
0.35,1.75,1,6,1.019764705882353,1.0196212639744466
0.35,1.75,1,12,1.0212464589235128,1.0200867381876284
0.35,1.75,1,18,1.0117868929750118,1.014139110604333
0.35,1.75,1,24,1.0640273704789833,1.0650579607286492
0.35,1.75,1,30,1.0473457675753228,1.0446036514906403
0.35,1.75,1,36,1.051098376313276,1.0502082369273484
0.35,1.75,1,42,1.07470703125,1.0719509318235434
0.35,1.75,1,48,1.1027857829010568,1.106902161282826
0.35,1.75,1,54,1.156957149735195,1.1763746505125816
0.35,1.75,1,60,1.1457431457431457,1.2218859138533178
0.35,1.75,1,66,1.136878385032004,1.2770480057320277
0.35,1.75,1,72,1.129574678536103,1.3377990430622009
0.35,1.75,1,78,1.107490272373541,1.3784608165180667
0.35,1.75,1,84,1.118133203694701,1.463259538389072
0.35,1.75,1,90,1.18350930115636,1.5740695694478228
0.35,1.75,1,96,1.228061477441745,1.647185628742515
0.35,1.75,1,102,1.095631067961165,1.488486842105263
0.35,1.75,1,108,1.1295487627365357,1.5450503159372806
0.35,1.75,1,114,1.1669092673459485,1.597887323943662
0.35,1.75,1,120,1.2914046121593292,1.7661678924676643
0.35,1.75,1,126,1.2313167259786477,1.6846381093057607
0.35,1.75,1,132,1.2192758796532381,1.6695374015748032
0.35,1.75,1,138,1.2116244411326378,1.6651420317766008
0.35,1.75,1,144,1.213339872486513,1.6704626334519572
0.35,1.75,1,150,1.2280966767371602,1.6850048685491723
0.35,2.0,0,0,1.0078922934076138,1.00607424071991
0.35,2.0,0,6,0.9873654656059897,0.9900022722108611
0.35,2.0,0,12,1.0091390091390091,1.0037131585054537
0.35,2.0,0,18,1.0009341429238674,1.0006795016987542
0.35,2.0,0,24,0.9962370649106302,0.9958950969213227
0.35,2.0,0,30,1.0009469696969697,1.0006864988558353
0.35,2.0,0,36,0.985654789449329,0.9818710832587287
0.35,2.0,0,42,0.9923388913925192,0.9893246187363834
0.35,2.0,0,48,0.9977954144620811,1.0014954069643238
0.35,2.0,0,54,1.0409172661870503,1.0576337538060026
0.35,2.0,0,60,1.1150234741784038,1.1698885603820788
0.35,2.0,0,66,1.0562471184877824,1.198434004474273
0.35,2.0,0,72,1.004041311180961,1.216909367528798
0.35,2.0,0,78,1.0178571428571428,1.2749081478279662
0.35,2.0,0,84,1.0202338129496402,1.3257030739045128
0.35,2.0,0,90,1.092736409319324,1.43870112657389
0.35,2.0,0,96,1.1489064681247092,1.5278215814372607
0.35,2.0,0,102,1.253145445395068,1.6927387914230019
0.35,2.0,0,108,1.2682682682682682,1.7223164526290284
0.35,2.0,0,114,1.331799591002045,1.8209176122348298
0.35,2.0,0,120,1.3079584775086506,1.7925748502994012
0.35,2.0,0,126,1.4007220216606497,1.9139436268396108
0.35,2.0,0,132,1.4180878552971576,1.9304065851833374
0.35,2.0,0,138,1.432073544433095,1.960356788899901
0.35,2.0,0,144,1.4320120421475162,1.9683544303797469
0.35,2.0,0,150,1.364135864135864,1.873971940009676
0.35,2.0,1,0,0.9963082602676512,1.0
0.35,2.0,1,6,1.024,1.023728040155145
0.35,2.0,1,12,0.9933899905571294,0.9910979228486647
0.35,2.0,1,18,0.9858557284299858,0.9847206385404789
0.35,2.0,1,24,1.013685239491691,1.01277501774308
0.35,2.0,1,30,0.9684361549497847,0.9655650566212156
0.35,2.0,1,36,0.9990448901623686,0.9972235076353541
0.35,2.0,1,42,1.0439453125,1.0405756074545884
0.35,2.0,1,48,1.0754082612872238,1.0783174529398094
0.35,2.0,1,54,1.1097737120847375,1.1286113699906803
0.35,2.0,1,60,1.121212121212121,1.191385331781141
0.35,2.0,1,66,1.1265386509108812,1.2717936470026272
0.35,2.0,1,72,1.1078140454995054,1.3308612440191387
0.35,2.0,1,78,1.1035992217898833,1.3775222900046926
0.35,2.0,1,84,1.1244530870199319,1.4625529910504005
0.35,2.0,1,90,1.1825037707390649,1.572610070542447
0.35,2.0,1,96,1.181457610312345,1.5889820359281437
0.35,2.0,1,102,1.149514563106796,1.5641447368421053
0.35,2.0,1,108,1.1688500727802038,1.593962087526328
0.35,2.0,1,114,1.2018437651625424,1.6413145539906104
0.35,2.0,1,120,1.3453878406708595,1.8435201623129596
0.35,2.0,1,126,1.3319776309100153,1.830379123584441
0.35,2.0,1,132,1.3059663437021927,1.7878937007874016
0.35,2.0,1,138,1.3075012419274714,1.794174289841117
0.35,2.0,1,144,1.3089749877390877,1.792170818505338
0.35,2.0,1,150,1.339375629405841,1.8388510223953263
0.35,2.25,0,0,0.9948932219127206,0.997525309336333
0.35,2.25,0,6,0.9901731399157697,0.9904567143830948
0.35,2.25,0,12,1.0057720057720059,1.0027848688790904
0.35,2.25,0,18,0.9925268566090611,0.9947904869762174
0.35,2.25,0,24,1.0230479774223895,1.0244013683010262
0.35,2.25,0,30,1.0113636363636365,1.0093821510297483
0.35,2.25,0,36,1.024988431281814,1.0235004476275738
0.35,2.25,0,42,1.021180712032447,1.017211328976035
0.35,2.25,0,48,1.0511463844797178,1.054261909848323
0.35,2.25,0,54,1.1124100719424461,1.140713353632014
0.35,2.25,0,60,1.1356807511737088,1.245167159426882
0.35,2.25,0,66,1.0507146150299678,1.2791946308724833
0.35,2.25,0,72,1.0130220026942074,1.311019343620952
0.35,2.25,0,78,1.0732142857142857,1.3795115625675383
0.35,2.25,0,84,1.1263489208633093,1.4776542402441684
0.35,2.25,0,90,1.1836455002284147,1.5632869449966866
0.35,2.25,0,96,1.2145183806421591,1.6350529398513178
0.35,2.25,0,102,1.3512833417211878,1.8365009746588694
0.35,2.25,0,108,1.3568568568568569,1.850496728858735
0.35,2.25,0,114,1.429959100204499,1.9511593487913172
0.35,2.25,0,120,1.32377656945131,1.8174850299401197
0.35,2.25,0,126,1.4115523465703972,1.9363931154901473
0.35,2.25,0,132,1.4294573643410853,1.95460214517336
0.35,2.25,0,138,1.4290091930541369,1.9675421209117938
0.35,2.25,0,144,1.3707977922729553,1.8843719571567672
0.35,2.25,0,150,1.3616383616383616,1.8742138364779874
0.35,2.25,1,0,1.0009229349330873,1.0031354983202687
0.35,2.25,1,6,1.0042352941176471,1.0061601642710472
0.35,2.25,1,12,1.018413597733711,1.0189454462451495
0.35,2.25,1,18,1.0018859028760019,0.9995438996579248
0.35,2.25,1,24,1.0317693059628543,1.0324106931629997
0.35,2.25,1,30,0.9516977522716403,0.9486942454356367
0.35,2.25,1,36,0.9780324737344794,0.9747801943544655
0.35,2.25,1,42,1.04248046875,1.041519226232602
0.35,2.25,1,48,1.0172910662824208,1.021612828259354
0.35,2.25,1,54,1.0423688011555128,1.0626747437092265
0.35,2.25,1,60,1.03992303992304,1.1373690337601863
0.35,2.25,1,66,1.0157557853274248,1.2116073561022211
0.35,2.25,1,72,0.9129574678536103,1.2617224880382776
0.35,2.25,1,78,0.8633268482490273,1.2951665884561239
0.35,2.25,1,84,0.9445794846864366,1.3780028261893547
0.35,2.25,1,90,1.0945198592257417,1.5086353685234737
0.35,2.25,1,96,1.135845314823996,1.5403592814371256
0.35,2.25,1,102,1.1286407766990292,1.5397086466165413
0.35,2.25,1,108,1.1426491994177583,1.5555815586239177
0.35,2.25,1,114,1.1843765162542454,1.6204225352112676
0.35,2.25,1,120,1.2819706498951782,1.7692112604615775
0.35,2.25,1,126,1.291814946619217,1.7678483505662235
0.35,2.25,1,132,1.3018867924528301,1.7763287401574803
0.35,2.25,1,138,1.2796820665673125,1.7597496389022629
0.35,2.25,1,144,1.2908288376655224,1.7679715302491104
0.35,2.25,1,150,1.3157099697885197,1.8074488802336903
0.35,2.5,0,0,0.9944289693593314,0.9961754780652419
0.35,2.5,0,6,1.0051474029012635,1.0074982958418541
0.35,2.5,0,12,0.9947089947089947,0.9911812485495475
0.35,2.5,0,18,0.9724427837459131,0.9712344280860702
0.35,2.5,0,24,0.9896519285042333,0.9913340935005701
0.35,2.5,0,30,1.0151515151515151,1.0105263157894737
0.35,2.5,0,36,0.983341045812124,0.9807520143240823
0.35,2.5,0,42,0.9914375844975214,0.9908496732026144
0.35,2.5,0,48,1.0321869488536155,1.033112582781457
0.35,2.5,0,54,1.058453237410072,1.0776424532405393
0.35,2.5,0,60,1.06056338028169,1.1730725494655447
0.35,2.5,0,66,0.9446749654218534,1.1926174496644295
0.35,2.5,0,72,0.8450830713964975,1.2158226472505977
0.35,2.5,0,78,0.85625,1.2850659174411065
0.35,2.5,0,84,0.9514388489208633,1.3784608676695007
0.35,2.5,0,90,1.0657834627683873,1.47117296222664
0.35,2.5,0,96,1.1275011633317822,1.5638657355260193
0.35,2.5,0,102,1.2929038751887267,1.7587719298245614
0.35,2.5,0,108,1.3068068068068068,1.7807123818754542
0.35,2.5,0,114,1.3813905930470347,1.8813517513566849
0.35,2.5,0,120,1.3489866534849233,1.851497005988024
0.35,2.5,0,126,1.329035585353275,1.8251434272886007
0.35,2.5,0,132,1.372093023255814,1.8790222000498877
0.35,2.5,0,138,1.3912155260469867,1.9184836471754212
0.35,2.5,0,144,1.381334671349724,1.899464459591042
0.35,2.5,0,150,1.3021978021978022,1.7885824866956943
0.35,2.5,1,0,1.0,1.002239641657335
0.35,2.5,1,6,1.0216470588235294,1.0205338809034907
0.35,2.5,1,12,0.9844192634560907,0.9821958456973294
0.35,2.5,1,18,1.0018859028760019,1.0025085518814139
0.35,2.5,1,24,1.0259042033235581,1.0260231842914596
0.35,2.5,1,30,0.9626972740315638,0.9607118095678299
0.35,2.5,1,36,0.9742120343839542,0.97686256362795
0.35,2.5,1,42,1.05859375,1.0552016985138004
0.35,2.5,1,48,1.0787704130643612,1.0838949570067395
0.35,2.5,1,54,1.1179585941261434,1.156570363466915
0.35,2.5,1,60,1.0865800865800865,1.2041909196740397
0.35,2.5,1,66,1.0024618414574102,1.290900406018629
0.35,2.5,1,72,0.973293768545994,1.362200956937799
0.35,2.5,1,78,0.9683852140077821,1.4211637728765838
0.35,2.5,1,84,1.0379192999513855,1.5136599152143193
0.35,2.5,1,90,1.2031171442936148,1.658477256142058
0.35,2.5,1,96,1.270699058006941,1.705868263473054
0.35,2.5,1,102,1.2563106796116505,1.7102913533834587
0.35,2.5,1,108,1.2882096069868996,1.7563772525157968
0.35,2.5,1,114,1.3076176613294517,1.7936619718309859
0.35,2.5,1,120,1.4533542976939204,1.9875729140248541
0.35,2.5,1,126,1.4224707676664972,1.950270802560315
0.35,2.5,1,132,1.450790413054564,1.9808070866141732
0.35,2.5,1,138,1.4247391952309985,1.958353394318729
0.35,2.5,1,144,1.4315841098577735,1.9670225385527877
0.35,2.5,1,150,1.4949647532729105,2.0479552093476143
0.45,0.5,0,0,1.011606313834726,1.01214848143982
0.45,0.5,0,6,0.9939167056621432,0.9938650306748467
0.45,0.5,0,12,0.9826839826839827,0.9805059178463681
0.45,0.5,0,18,0.9645025688930406,0.9637599093997735
0.45,0.5,0,24,0.9731890874882408,0.9719498289623717
0.45,0.5,0,30,0.9640151515151515,0.9597254004576659
0.45,0.5,0,36,0.944932901434521,0.9442703670546105
0.45,0.5,0,42,0.8454258675078864,0.8440087145969499
0.45,0.5,0,48,0.8196649029982364,0.8186284981841487
0.45,0.5,0,54,0.7585431654676259,0.7751196172248804
0.45,0.5,0,60,0.7215962441314554,0.7625653854901069
0.45,0.5,0,66,0.6353158137390502,0.7064876957494407
0.45,0.5,0,72,0.5478221823080377,0.6370354270810693
0.45,0.5,0,78,0.49508928571428573,0.5964988113248325
0.45,0.5,0,84,0.4613309352517986,0.5718334423370395
0.45,0.5,0,90,0.4403837368661489,0.5615197702672852
0.45,0.5,0,96,0.4346207538389949,0.5649921153412931
0.45,0.5,0,102,0.4489179667840966,0.5986842105263158
0.45,0.5,0,108,0.4269269269269269,0.5752362490913496
0.45,0.5,0,114,0.4534764826175869,0.610014800197336
0.45,0.5,0,120,0.4522985664854177,0.6162874251497006
0.45,0.5,0,126,0.45435791645177925,0.6148665502619107
0.45,0.5,0,132,0.4532299741602067,0.6181092541780993
0.45,0.5,0,138,0.4606741573033708,0.627601585728444
0.45,0.5,0,144,0.44706472654290014,0.615141187925998
0.45,0.5,0,150,0.44955044955044954,0.6175616835994194
0.45,0.5,1,0,1.0050761421319796,1.0094064949608064
0.45,0.5,1,6,0.9943529411764706,0.9936116814966918
0.45,0.5,1,12,0.993862134088763,0.991782698014152
0.45,0.5,1,18,0.9778406412069779,0.9781071835803877
0.45,0.5,1,24,0.9838709677419355,0.9836763662171752
0.45,0.5,1,30,0.973218555714969,0.9690316616593483
0.45,0.5,1,36,0.9297994269340975,0.9273484497917631
0.45,0.5,1,42,0.92333984375,0.9209719273413541
0.45,0.5,1,48,0.840057636887608,0.8445270741343249
0.45,0.5,1,54,0.7958594126143477,0.8119757688723206
0.45,0.5,1,60,0.6984126984126984,0.740395809080326
0.45,0.5,1,66,0.6253077301821762,0.6990685454979699
0.45,0.5,1,72,0.5647873392680515,0.6633971291866029
0.45,0.5,1,78,0.5063229571984436,0.6269357109338339
0.45,0.5,1,84,0.44385026737967914,0.5741874705605275
0.45,0.5,1,90,0.4384112619406737,0.5767453174410119
0.45,0.5,1,96,0.43976202280614773,0.5844311377245509
0.45,0.5,1,102,0.41699029126213594,0.5657894736842105
0.45,0.5,1,108,0.4129063561377972,0.5626023870816756
